Cycle,Code,Role,Values
42,ESFJ-A,Consul,"[60, 46, 43, 69, 67]"
43,ESFJ-A,Consul,"[57, 39, 46, 58, 64]"
44,ESFJ-A,Consul,"[64, 47, 39, 61, 56]"
45,ESFJ-A,Consul,"[63, 47, 47, 58, 63]"
46,ENFJ-T,Protagonist,"[60, 54, 43, 60, 47]"
47,ESFJ-A,Consul,"[57, 43, 39, 68, 63]"
48,ENFJ-A,Protagonist,"[68, 56, 42, 58, 56]"
49,ESFJ-A,Consul,"[64, 47, 35, 65, 56]"
50,ESFJ-A,Consul,"[64, 47, 44, 61, 67]"
51,ENFJ-T,Protagonist,"[60, 56, 42, 65, 44]"
52,ESFJ-A,Consul,"[54, 41, 46, 69, 54]"
53,ESFJ-A,Consul,"[56, 46, 39, 53, 61]"
54,ESFJ-T,Consul,"[61, 46, 36, 69, 49]"
55,ENFJ-A,Protagonist,"[64, 51, 40, 56, 54]"
56,ESFJ-A,Consul,"[60, 42, 43, 54, 60]"
57,ENFJ-A,Protagonist,"[61, 52, 39, 56, 57]"
58,ENFJ-A,Protagonist,"[64, 56, 43, 57, 56]"
59,ESFP-T,Entertainer,"[63, 47, 44, 49, 49]"
60,ESFJ-A,Consul,"[63, 45, 39, 54, 69]"
61,ENFJ-T,Protagonist,"[57, 51, 37, 54, 46]"
62,ESFJ-T,Consul,"[65, 43, 42, 58, 49]"
63,ESFJ-A,Consul,"[64, 48, 39, 61, 60]"
64,ESFJ-A,Consul,"[61, 41, 35, 58, 64]"
65,ESFJ-A,Consul,"[58, 47, 43, 64, 58]"
66,ENFJ-A,Protagonist,"[56, 51, 44, 60, 58]"
67,ESFJ-A,Consul,"[65, 48, 42, 54, 58]"
68,ESFJ-A,Consul,"[63, 43, 49, 60, 56]"
69,ESFJ-A,Consul,"[60, 47, 40, 54, 51]"
70,ESFJ-T,Consul,"[57, 42, 40, 54, 49]"
71,ESFJ-T,Consul,"[61, 48, 35, 71, 44]"
72,ENFJ-A,Protagonist,"[63, 52, 39, 63, 54]"
73,ESFJ-A,Consul,"[60, 46, 39, 54, 57]"
74,ESFJ-T,Consul,"[65, 45, 39, 58, 43]"
75,ESFJ-T,Consul,"[63, 47, 39, 65, 49]"
76,ESFJ-A,Consul,"[51, 48, 44, 57, 56]"
77,ENFJ-A,Protagonist,"[60, 52, 46, 60, 67]"
78,ESFJ-A,Consul,"[54, 42, 43, 56, 53]"
79,ENFJ-A,Protagonist,"[54, 51, 44, 61, 54]"
80,ESFJ-T,Consul,"[60, 46, 42, 64, 42]"
81,ENFJ-A,Protagonist,"[61, 51, 36, 63, 60]"
82,ESFJ-A,Consul,"[61, 46, 43, 61, 65]"
83,ESFJ-A,Consul,"[54, 46, 43, 64, 51]"
84,ESFJ-T,Consul,"[68, 47, 37, 57, 46]"
85,ESFJ-A,Consul,"[57, 45, 42, 56, 58]"
86,ENFJ-A,Protagonist,"[61, 53, 43, 58, 61]"
87,ESFJ-A,Consul,"[63, 47, 33, 61, 56]"
88,ENFJ-A,Protagonist,"[67, 54, 44, 60, 57]"
89,ENFJ-A,Protagonist,"[61, 53, 43, 69, 53]"
90,ESFJ-A,Consul,"[54, 47, 40, 60, 64]"
91,ESFJ-A,Consul,"[60, 46, 44, 61, 56]"
92,ESFJ-A,Consul,"[61, 41, 37, 65, 54]"
93,ENFJ-A,Protagonist,"[60, 54, 39, 51, 64]"
94,ENFJ-A,Protagonist,"[63, 53, 39, 68, 57]"
95,ESFJ-A,Consul,"[63, 41, 39, 65, 58]"
96,ENFJ-A,Protagonist,"[61, 54, 46, 54, 64]"
97,ESFJ-A,Consul,"[61, 41, 37, 60, 57]"
98,ESFJ-A,Consul,"[61, 41, 46, 57, 53]"
99,ESFJ-A,Consul,"[61, 43, 37, 57, 54]"
100,ESFP-A,Entertainer,"[54, 48, 33, 49, 60]"
