Cycle,Code,Role,Values
66,ISTJ-A,Logistician,"[26, 20, 78, 60, 78]"
67,ISTJ-A,Logistician,"[26, 22, 82, 56, 78]"
68,ISTJ-A,Logistician,"[26, 24, 85, 53, 76]"
69,ISTJ-A,Logistician,"[21, 25, 85, 53, 81]"
70,ISTJ-A,Logistician,"[22, 28, 85, 60, 79]"
71,ISTJ-A,Logistician,"[22, 25, 82, 61, 79]"
72,ISTJ-A,Logistician,"[18, 24, 82, 61, 79]"
73,ISTJ-A,Logistician,"[28, 25, 85, 60, 74]"
74,ISTJ-A,Logistician,"[22, 22, 83, 53, 79]"
75,ISTJ-A,Logistician,"[22, 25, 82, 63, 79]"
76,ISTJ-A,Logistician,"[22, 24, 85, 67, 74]"
77,ISTJ-A,Logistician,"[26, 25, 89, 56, 75]"
78,ISTJ-A,Logistician,"[26, 21, 86, 54, 74]"
79,ISTJ-A,Logistician,"[24, 22, 78, 56, 75]"
80,ISTJ-A,Logistician,"[21, 25, 86, 58, 78]"
81,ISTJ-A,Logistician,"[24, 25, 86, 54, 78]"
82,ISTJ-A,Logistician,"[24, 25, 85, 53, 76]"
83,ISTJ-A,Logistician,"[18, 20, 85, 57, 78]"
84,ISTJ-A,Logistician,"[21, 18, 79, 51, 76]"
85,ISTJ-A,Logistician,"[25, 22, 85, 57, 78]"
86,ISTJ-A,Logistician,"[22, 22, 83, 56, 78]"
87,ISTJ-A,Logistician,"[21, 21, 78, 58, 79]"
88,ISTJ-A,Logistician,"[22, 20, 89, 51, 79]"
89,ISTJ-A,Logistician,"[25, 21, 85, 61, 76]"
90,ISTJ-A,Logistician,"[22, 16, 81, 57, 76]"
91,ISTJ-A,Logistician,"[26, 22, 85, 58, 81]"
92,ISTJ-A,Logistician,"[21, 24, 86, 58, 74]"
93,ISTJ-A,Logistician,"[18, 22, 85, 57, 78]"
94,ISTJ-A,Logistician,"[17, 21, 81, 57, 81]"
95,ISTJ-A,Logistician,"[24, 21, 83, 54, 76]"
96,ISTJ-A,Logistician,"[18, 24, 81, 60, 79]"
97,ISTJ-A,Logistician,"[22, 25, 81, 63, 75]"
98,ISTJ-A,Logistician,"[21, 27, 86, 57, 75]"
99,ISTJ-A,Logistician,"[24, 17, 81, 57, 81]"
100,ISTJ-A,Logistician,"[25, 20, 83, 53, 71]"
